Rank,Bib,LastName,FirstName,Team,Nationality,Category,PositionInCategory,PositionInGenre,OfficialTime,Delay
1156,990,0f1a40ee3fc89efbeaf85b7af09407d3d4e7ddd1e82c928163771e60,5519d3a99e04d1575c93eb01a8ae0df09e94d12b77fd9592b4e819dc,4451d9295083b70f83ca62f6814fd2ee4f281be3d4cfa7875b660cf7,ita,SM70,2,999,4:28:50,+2:04:50
1157,619,64cb66b3a946a7834b782271cdbb34299381d5477477bbd671a01697,4e4c604ca984d30c02e4de1e4a9b0227a72666bd45fdd9fdcf7e44da,449c5b461f1685c5946e27a07ec7ec4e8e7043f3974e9d7681b457b5,ita,SM45,225,1000,4:28:57,+2:04:57
1158,1499,c9d2af50f62ad0555e41f1f79bd7d165abda9e7df7cbdae623667c59,a2f6d0eeddd4327d67c131dccb9df067aacf11cf23a3a6928c2d79fb,2a340763628858ab4e1f1324edecebd85a9e28af460bf811ed099137,ita,SM35,174,1001,4:29:05,+2:05:06
1159,1249,a01051e03f743a672cbce6d3a14eb663a4c0ca98131c04ed7a6182fe,c6a4b7541d8049af80bb73f97c392351d9ac81be295c0c3c670d8a68,2a340763628858ab4e1f1324edecebd85a9e28af460bf811ed099137,ita,SF35,25,158,4:29:06,+2:05:06
1160,1483,b273c1bf712d750c7123511dbb3e1afe7bd36fff55af8444038a6813,4548376649d53baab338e043f30d638ae4ac1ef0b9547e34d9ae29c9,2a340763628858ab4e1f1324edecebd85a9e28af460bf811ed099137,ita,SM40,217,1002,4:29:06,+2:05:06
1162,1209,4ffe551507d398b5e7d7d176a06725ec21449f8dbdd3e4ea42fbcc34,03cb13f7a2b3c5dff3d67da4224c6226e75768d11b2e390a4281b848,9da17fd1c3b5dfc2ffd9a3884436fedbc9ff06ba195b9618628ba0d2,ita,SF40,44,159,4:29:09,+2:05:09
1161,914,c6a9233c3cebcb420c0c0407ffaf0cf2ede3a1d6a591f89e02f742f3,e6f8e93d8162712b0bd626dcf6f060dbd36d69a3726cb14861f4e6d4,7783cf0991a76dea6e9d9deb2fe362a648ee7f07c17d18e080a1853b,ita,SM60,34,1003,4:29:09,+2:05:09
1163,742,dd6a37cbee1d2293cb872cb7f401600133a882337c00b4d17e3adbbf,01070093e4dd29fff189e0a5ea5125e3f0c14cbce3c44f757c37c835,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,ita,SM55,67,1004,4:29:09,+2:05:09
1164,939,d2d67249fc21580cf85ba959381ab1427d361d8b3d7a6f9c9e5e6334,a7abd4afadc6ae36a6d0b870ff715e450f695a25ba3526b953ba393f,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,esp,SM,107,1005,4:29:12,+2:05:12
1165,952,6a66e863de629af0b848846d2e6f9676defa6d06d8bfb35f1fdfd621,b878244db64f719822535e6ba277474bac735d120036e67dca3d2f81,5b6f436e53d9c26a27e79a75857030f6318df674ea53eeb6f2cd1241,ita,SM65,11,1006,4:29:18,+2:05:18
1166,704,f31f33dab69c703c6bee80a11ee1ed0bf414d77d49211e2bb5d4ec1a,e97a4fdfae275c7624d89d4fbac83a82c681bbbddcbe1f6d8be89ebe,3284b119437a84859eff697af4f8ac9c784f0d197826b846acacf875,ita,SM,108,1007,4:29:22,+2:05:22
1167,1680,831e107df95ed817e56df9c045d85c52a19b65306cfcfd3bad3b2d92,45252f011733bd806b465554dbd7796d4dff2bca8250be28bd4ca00c,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,gbr,SM55,68,1008,4:29:27,+2:05:27
1168,871,61fc047fd841e07c09d332dd2996591d1097c3f16ab9416bb8516c67,f7f4913c98b7e034d3b2ba1204e9e85a68a50664799cb709f0d22741,345268770cc66adbe3394763a5dcb6796ffee3f766d70b958db561b5,ita,SM60,35,1009,4:29:30,+2:05:31
1169,954,bcc38502aa1131b999ab4d02b9311472658f85fec1d7b40d024897a6,4548376649d53baab338e043f30d638ae4ac1ef0b9547e34d9ae29c9,df4d233d2bb68b79ec1f19ae03679ff3d27db0d9693bfa72a651ac25,ita,SM40,218,1010,4:29:33,+2:05:34
1170,1200,bf8aedc8c2b99213f068696c4023306818590f7da9f6820ae26ad738,4586f66be35ff53afeb5dcb4442f32be3b5646a353126079d47f3e32,457ae850d5d6f1517adfa77738315c9e71167ef8ba0280e72d07351c,ita,SF40,45,160,4:29:34,+2:05:34
1171,1170,a2e93676b5bf2815d7ef7b22e6f74a8548c2455323f71d0123d232a2,c3e625706cda9a71ebf0eb9c8f6cfc8a26f26bcc5cd39d2887583325,e6b36f5005afdfc025df4f9b3987935cdc35e4d86e61fd6c01b0f20f,ita,SF35,26,161,4:29:37,+2:05:37
1172,988,73e50fe3857ebe874f3556881e6bca675460db0a9a0e0bb6dda11240,31f6b14cd67ba46736f3fafd3bdfa821468e296d3084a4ca8a7ac6dc,2194e1346b5b4fa69aa1644edd27624dc5d5bfb0c43a916e52ac2690,ita,SM70,3,1011,4:29:39,+2:05:39
1173,956,babb7bd4a44fd49eeead259772159ad1405a589621acf9135d5e8bac,820f4936e20fbaf724f2e8c68873473016b8dc0d54adf05625bb445a,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,hun,SM,109,1012,4:29:39,+2:05:40
1174,1678,8268546e52e0d329f3bdf600762761d58f7de237d901fb8c364e90ca,819d7d03ff90ece34ef97b8a3247666f5f67d152d5be028d326807d9,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,and,SM50,164,1013,4:30:05,+2:06:05
1175,1148,a0ef98ed8833ca8a0771c1485ccfc025a65adb3477aef8d4b24a7788,22fd03ccc4dde381f9094aecdc1c2dbe1e75910e8dbe38bdf09408a3,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,hun,SF,31,162,4:30:06,+2:06:06
1176,1414,0afeb86b084de7c219e9788da0e4750fed5690c4e6e764775747e102,7c5956d61b7b9a6909f35eadd4fdd3cc83abaf4d98fc00c05bfa3620,c34bba3e885968ccf367e49a783f7c235d7528bb83bf3916592c6688,ita,SM55,69,1014,4:30:12,+2:06:12
1177,1484,d58aa607d18a712890f07dce2feda34dc3483e3cef6aac47f26e5de2,6c040dcf273b6b629725062a4ad74cf5fe33d534af3349593f7afd5f,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,rus,SM35,175,1015,4:30:17,+2:06:17
1178,1162,53733ab1f2caaca9d714e40f7a14e15878c4771b5f6cfaad435fa8fb,2242ef49cd15214cc23756da3581782299245e7b20e275855887fb7c,9020e2539b318c26803b6d5258eaa263bcf7f38ff228d4414b8f0063,ita,SF50,17,163,4:30:32,+2:06:32
1179,1103,74729a4eafb82a166b5f2b0a3e44648dd01d39d9e42a8d1933faa812,9b70892d3a8b379b629d4b41a61a88dfffdf31de8f973d3f16e33c1d,1c263079b696f6f321e45af43588de3aeeba48ddc0c4541380b1c5b6,ita,SF35,27,164,4:30:36,+2:06:36
1181,1229,7c0d8f8fd267d1cd87d92e23c9d972c823f16d132c852f393a46e4ed,b61839af97fd187eecf1734b9adb3b28daa554b0aa31d5c44a46cb8b,db0e126b854f635a053a87d1a0cfe9d0643d5dfa740d6a356a077b7e,ita,SF45,29,165,4:30:36,+2:06:36
1182,1543,f1f12e3a53b229edf0a54cbdf725de80b77679961b7e99066fc29eaf,1fb7dde6367083c6b546d756341a979e3f20bece0192bac6d9a3e806,7632e32394e9eb4a5e23cace3a8b8a7f890ddb1a284d8f25903fc885,ita,SF45,30,166,4:30:36,+2:06:36
1180,835,f985aa7a299c00ded21333e322ea0d434d298d1506a613066b7fe37f,d887599ce44249ce921295ebbd0a5d3f9548ec20d59af626049e8c49,1c263079b696f6f321e45af43588de3aeeba48ddc0c4541380b1c5b6,ita,SM50,165,1016,4:30:36,+2:06:36
1183,1331,634ca10e871e50b03719717dedb19f756847427c3686a25598ee6a4b,b167bb13e1e004fca05a51c69e51854d240d0ff75e07e415e7c49a4f,89e2b86bab053a39ad5c35969884654dea2661dc6d77ca8ba71ee96e,ita,SM50,166,1017,4:30:36,+2:06:36
1184,943,3be619b3d1eff74b80a002d029b162ed5a81f6734e8068c5965343ca,01070093e4dd29fff189e0a5ea5125e3f0c14cbce3c44f757c37c835,f817b357e9b773315688235b620f328e11ef2d6dae377af7bb5e8b98,ita,SM75,1,1018,4:31:51,+2:07:51
1185,1386,12de683926bbc485322e4bbf9b86f4334403922b0f9b9e70c7231bb6,e7951cf196f319d2a0209286650b926dd5f3a5d3f7419653ac2df50d,681699da4bc273af2139ff05eef330e8ba4e9648556d43ece5414fde,ita,SM55,70,1019,4:32:03,+2:08:03
1186,960,a3c261773cd41232eb7e877baa5854a63f978be5496571cbf7b6380e,c2fa1fc435394d6e22dfc8756762064b09648f06943f06003e223da1,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,ita,SM50,167,1020,4:32:05,+2:08:05
1187,1145,a03630e664bf5915d40a9dbca15bf105077d920718c6855c2079bd8d,8f44cbab94e5f91035029918491c08ebc5257ded22d1360cffd70b21,976093a422308ac23edd3686753518b91e570d00cb03cc34c868704c,ita,SF45,31,167,4:32:16,+2:08:16
1188,1144,40f2f6a870c3864779d355526ecc781eb1d2d6eabff921fb33aa0ebb,63b41a321761f8e5aa125507d6cc43bed34a33223c9df3eff4337a8b,976093a422308ac23edd3686753518b91e570d00cb03cc34c868704c,ita,SF45,32,168,4:32:16,+2:08:16
1189,749,c824381fd57f00c1fe7145ac8ca24230c7122a205a0a1e08f06c784d,c673ad6ff75bde60e6de12e46d2c46aa30d1ff683ff5f8ff09ce0c38,868c39eebe3ca5ad3ec31cc6b21882719c5c09a5c111ff0fd6bd899a,ita,SM40,219,1021,4:32:41,+2:08:41
1190,1609,b56c0047c94c7289ba4673a505c84c209d6d191875970891624af3b1,38aee361cf8b8331a567684caa1a36667a7351dcbb2904919d564d49,1423334c841e9f1d8e8d050c14b00661480f0252545db9405e1665e3,ita,SM45,226,1022,4:32:41,+2:08:41
1191,1160,2c055efdadf9e85997df4c55f1b987fbc9bba391373f59d8daee1fa5,7901a2a12cec8068b377cb76bd0bd7444b2f77b8d10e24d16c4cef72,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,est,SF,32,169,4:32:44,+2:08:44
1192,809,4496f6c630468e75d181c9fc6dd8205f7d83ba06dd8e373c17b0c60b,66db386af78eba512198d7c402710a4267a73058c2749c54c9e59a1d,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,rsa,SM,110,1023,4:33:28,+2:09:28
1193,981,132dac2043c3468e39e2df6953167d62716657821bb13a5a1fda8415,47c3110355c2fc7f72b9f062e96fa19c6b96f519c35b3fe0cf549a3a,1cde0be43b0b2dc5038870c7f362b142ce438a7632cf027a121ee3d5,ita,SM65,12,1024,4:33:48,+2:09:48
1194,1611,a1e17b84789c19f480d0fc92d975a73b08e0440f995745c709f11ac2,a8f024f9a656fa27ba3c7119ef63364e754864f53d94b79eeee43caf,7cfdca67c99f47aab907386ed2185b53a6f15d1f47603a27814325d2,ita,SM50,168,1025,4:33:58,+2:09:58
1195,857,00297007b6bfa968e8d05dd358adade340f7ee944f41ea417f233355,bc715a02358f3e80932665ef08094a7e832b1b908c27baf061a0f450,d949240e9cb7dfc08ca09e8a5baebef67b777ad468861fd380394dc1,ita,SM45,227,1026,4:34:04,+2:10:04
1196,1174,85da4a5ae3df4963cb0f3bc85af745832d37a0097a2172c62bf115b5,faddf455171d5f24db610f508f418788709879038211d4e6d38f1ee5,cf3bceb19927e7c55f573845aba4a0f9426ef2386717d66ac1338b45,ita,SF50,18,170,4:34:12,+2:10:12
1197,1612,87489cc70c40b0bff61e7837e9a52aedeb3de20b538bdf843cdff5f4,59118ed4adf6ad4cf0b98d55e156dfb64bb46943ee256f1a8dba2cc3,cf3bceb19927e7c55f573845aba4a0f9426ef2386717d66ac1338b45,ita,SM50,169,1027,4:34:15,+2:10:15
1198,979,15327d393b090ec300743ffced75c4aad6173f2e06cf249739ab2045,f4649af7e3cbc49c8c75aa12e3d2b61516ceabe1748f0ab7a4fcd44b,698482d80e24ca07ade47abf0a0e15666f562f48125adce1d37eebed,rus,SM,111,1028,4:34:22,+2:10:22
1199,1133,892d841f4d8ec48c4cc557ef78384ab88f41ed73578cc0fbbf8d8020,91e68867a7aab7971fcc98b930e0e478339bec312596fc0e2a066454,046ca9da0e5bcf5f2f4756916f617f54e1b4fc42dfbaf067d569f5b4,ita,SF,33,171,4:35:20,+2:11:20
1200,1258,b7c3f0b0997bde756bda93275f759a94b373fa6ef2d1110c1da4d2ec,4718d4813c1b04df51952f3d2bd57a2414379ea5dd2d0f6d1d5862e6,f15fe342cc27435c663a67caf97d169c9af4057845527706cd3fe313,rus,SM,112,1029,4:35:27,+2:11:27
1201,931,babd81dd119feef4be451f7998a3096a34ef80cc3331fa0bce8ac756,cabc74d9002a95cfc5690ffc7bd383bbd780107d3207c3e974cfcb7c,536705a9869ea2a1fa4aefc33ea7aa40a31edaa3cbe271868413d476,ita,SM65,13,1030,4:35:46,+2:11:46
1202,1164,583b74799065bd22a7b59815821509101a4b039c53e63a79ff050ef4,59fc8131f99246b24ebb239bbe5cf693a8e753243e01491984a1dd0f,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,rus,SF35,28,172,4:35:48,+2:11:49
1203,1129,159ef98b537aac1967c6208b34d16dd66730ad0eae836f39783b6362,1f5ab9af1ff49470407f94426ac41dd2fdfe1dfd1c56bc20032131ec,3f61880132d07c9e2b51211319aaeda7a3aa139180365ff336ba5c36,ita,SF40,46,173,4:35:50,+2:11:50
1204,1552,b860cd8a0dee0d5384847359faac7fae50e85eb51b792d858c8f5cdd,f4eb522b5b9421a98e6386a4712ada14908c4cc9d0e4f1080f216f3d,a4362c00c80b80821d1a5dbc609a121c952a96dad898182cc6314236,ita,SM60,36,1031,4:35:57,+2:11:58
1205,1146,408c1c8e5f9e67359d8545c1efc751569c27d9dc8d999eaea8797b47,b660349761ae992d21382be07db65609415112e481ddbe6a29805a86,995f1e8419e0653488356b999c7a9c9f83de614e3444ccb7c54fff46,ita,SF50,19,174,4:35:58,+2:11:58
1206,1412,17970b539ff7dc24f035d7d174e75b8727a76a562aa3f165b4e1ad3d,181c1375100173b5ba72e813b2758d00fc17e825bfe02b0fcec5c8e4,5d2e4c4d14111a9877afd1dd807852f9c35dde57df6ddd5f3847d7d5,ita,SM50,170,1032,4:36:21,+2:12:21
1207,1421,edfbc49b13803e6172e1b21b37ce8a1fa06dcc606e927a54cb6cc25b,007f22086262c1806644b0e01737877ca8bc3f991d9ddc8a20066f12,5d2e4c4d14111a9877afd1dd807852f9c35dde57df6ddd5f3847d7d5,ita,SM45,228,1033,4:36:21,+2:12:21
1208,854,6ecc47893cdab801660286dcc8bcc518bedd7167e654d5df8ecc7777,3ad2b01be6123bf025b40be75ed7f807e9330c89a48036b69c49f06e,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,lib,SM,113,1034,4:36:24,+2:12:24
1209,1219,e061904328fcaa24b10666765db03be30de74254cc0be3993ed30395,59a30531ba3138574628b86d2f8468705f749c40a4c87527654e5bde,2fa6dcce33137ee100c6203ca34f33e7dbb9cee2228578b24ad7d8db,ita,SF50,20,175,4:36:55,+2:12:55
1210,633,e061904328fcaa24b10666765db03be30de74254cc0be3993ed30395,775eff0a07b05397471d2fcb951baacbcc4440b198f1f3cdce14f4e3,77d0a67b37f0f6e84a3ee8b47b347800b4f312ab9f15cdcb98cb6db7,ita,SM50,171,1035,4:36:55,+2:12:55
1211,1633,ede73adea316c744a31e5b693423c4595d337d4b0a2f5fabdd76f878,7275ebe9acb6ce47a4483373a3eca72cce635db68a52e2f2c364ad8f,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,ger,SM35,176,1036,4:37:04,+2:13:04
1212,1131,143c3dd84d14833cc84459494228a3d3687774d9498ef7d94bc9175b,3f079b4ca69a5d161c66e810042b585d078cf68cd482affa9c3c03f9,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,bel,SF,34,176,4:37:23,+2:13:23
1213,833,bd5b7974dedfe245ae14d3593751804a942d8270cb45eca40922a723,99d94e588d01d58800410ba1b3a8cfd990c7643d10de5ae2da03086a,0078eb2974fb2f32bdde940de1607b3a56c6fe3046f7fa951a625a2c,ita,SM45,229,1037,4:37:37,+2:13:37
1214,958,354b46a8023beadaacc63da50c4902c14f1ecd7fc50adf667d3d2674,bbf1a4534e050cec6bf2ad4e4d7292a6a4fa4ad24b6ac1c39a44f642,97134b6f96993e6b8436141b2776daa3094c92afd4a1c4c89a26875a,fra,SM55,71,1038,4:37:39,+2:13:39
1215,1177,2dbff607ce529aed958d9cd5085f6df1ed79bdffc3f64e29e228bbee,9b70892d3a8b379b629d4b41a61a88dfffdf31de8f973d3f16e33c1d,9423fd3126b0fb7112b787dc62c68d0af9047221255c92b0b7008d1d,ita,SF35,29,177,4:37:46,+2:13:46
1216,969,937a665e140aab9eedff2a7616e13fea3618b90b1e27e5891534a904,e7951cf196f319d2a0209286650b926dd5f3a5d3f7419653ac2df50d,4003439ffee7587a68d540dabb3228d4f5789a566d1cf0645329ada0,ita,SM45,230,1039,4:38:20,+2:14:20
1217,1368,f19a0f647500b8156de871acbdbd8bd59addbdcf3eeeb1a8006e8571,215f6ad6f95945a4d803b42c06b42fc3fde1bdd1146bba4156be965b,681699da4bc273af2139ff05eef330e8ba4e9648556d43ece5414fde,ita,SM55,72,1040,4:38:49,+2:14:49
1218,1447,8fc5cd4e416ef2c530a7576225181346b4162f0cbc54f315a8feb1ed,737ecb43c3af8fcccb82076af60664ce26b7580bb5af11fa2bcff22f,ae8a98aa6abe66fb59c707d9091bdb3615da0da93ae97770bd4fa6f5,den,SM35,177,1041,4:39:04,+2:15:04
1219,1140,3cd466571099982c30e15ff16f677004f3b5cc8e967c2304c44ef5fd,127bc73fdb7dff3c1feabc5cefa427f8c5ee6f273c624c73295f95a7,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,ita,SF45,33,178,4:39:12,+2:15:12
1220,1234,ce468a31862812bfd118bd5dbf9546672b88de7b5682974710d138d9,1b6e8bf1ccf1df83ee9b5e2522daeac84ff75cc521634ea02136c730,def6b1711deecedfe2e7061297aaa14465b0467322daf61ae4567afe,ita,SF50,21,179,4:39:24,+2:15:24
1221,980,f20f444ea0b8c4cda0a2da7813a10b4628135bee3b28022afcb8fde9,8845ef66591c8e1b917555c6908559407391bb27154b3a4d7a491f06,93b0eb0bc8afa5fc7b14915564954db06ace3f09dc8b1f0516900883,ita,SM60,37,1042,4:39:24,+2:15:24
1222,1138,39788c2ab7ecb6d8d72f878f155729aeec9fa89a773771602d2b35b8,a61363a64e53e6e3d73080cecd67e0cd30400c9582bb7d0fc0c2c7ca,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,chn,SF,35,180,4:39:25,+2:15:25
1223,1342,4575b74ab648081af4b11fe3b3974c00283e7085b91e4bd7b9886fa4,7a5d88dcf1057dad10ad7d65e2ff66f9b3377ff720fd17f4fe3f0301,85b8c53528ebf85f539b855ca5bb81e50c71b6191654a2f9471789ba,ita,SM50,172,1043,4:40:02,+2:16:02
1224,807,9c5b27696fafea09cf216dca0faefddcd3f49df5930b216d07cc8578,bb510103f82909d2922ed847dfd91bf1cc7c974d5b362f55758e7642,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,irl,SM,114,1044,4:40:09,+2:16:09
1225,746,e3cc08f41744cb2f3a25785318e5c6613f3169530286140098e6821f,d7b3561be50bcd19db3ba7b00148efda715356a8df73d968f2277b06,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,chn,SM35,178,1045,4:40:10,+2:16:10
1226,986,0b1eb86c94f7fa538bb31a09479d1f5160a6100af0570ee11799dff0,c673ad6ff75bde60e6de12e46d2c46aa30d1ff683ff5f8ff09ce0c38,2fa6dcce33137ee100c6203ca34f33e7dbb9cee2228578b24ad7d8db,ita,SM45,231,1046,4:40:12,+2:16:12
1227,520,38f78755d35214e50ec9248a0dc30811493a7fd51ca3ce71a11eaeef,0e227fb7c130f05464e6daa71bba118f3e0d34486017ca09b11354ea,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,fra,SM60,38,1047,4:40:17,+2:16:17
1228,1267,c9a92fa1128a97cad525d37babcc7e20f3270ba4f25a190b08a30428,ca2def309e087d726409b25b0ee9b9c5b28441493c3dae01712f338b,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,ita,SM60,39,1048,4:40:23,+2:16:23
1229,692,dde1927be456c817e01ef19322f1af2e091e4212a57810a46352f21f,c151582e72f3fdbc1d934a5316bbb2ebe88dc89d9b89028b3d30a912,55a189aa033fb711f7c6ec7bba03eb90b3d6fea3eea79f8bf247eb9c,ita,SM50,173,1049,4:40:55,+2:16:55
1230,1143,bc21437b0de9ea891c466885dae8160ddeeb938af62724e79f8c3ec5,b256ef106ff2d6f6dd85ce00c8951c3489470090ce30c6ab9ae458c8,880bbdf0ce1876998d55e9188141856203b25985ee16e1bc0a42e78b,ita,SF55,14,181,4:41:20,+2:17:20
1231,894,7c2d32063214f57edbb17e38abd486ce87419dbc0dc7d9bc0b713653,775eff0a07b05397471d2fcb951baacbcc4440b198f1f3cdce14f4e3,588300cf0f223fd01956e40ef2230e11b60624962a0f5aa35373d8c5,ita,SM40,220,1050,4:41:23,+2:17:23
1232,1156,eb2e57a1c7000d5c966e5667d1dc86bb3d25acbb73b9123be35cee1c,13f40a9f71a450dc129dc0e73b0492523cf97cf2492d3a236e3f1032,0f39c8c81938001020513c29bbe314ad23f097ddfb8717ca8a2f479c,ita,SF50,22,182,4:41:28,+2:17:28
1233,1066,a15de8e6df2777d53b443b28942cc345bce4b35083455fa4f5dbe852,552a84328cd4caad0d1591c2f7e194c4d40e064d0fe68614712e1a2d,df5e10546c6ab17cc9f1ccbea8964834dc8d94bce8a6283e19328191,ita,SF55,15,183,4:41:29,+2:17:29
1234,1262,63f17ec4f20c633be3200c22bd147e7ea9777a0658077f37e08af7a5,88308d0d56b2ba7e56a9550137ed51f79da4657adf4ea08126bea5fe,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,gbr,SM,115,1051,4:41:30,+2:17:30
1235,1172,f9409b7de57e0682238710d8cb956427d9f9504a14d533b7ed7910fc,5dd6ce668225bb3901f1677402a1601ff16e15a0ff2f98b6c434d83a,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,fra,SF50,23,184,4:41:34,+2:17:34
1237,1169,11123a7c9b13d15ba29a33700d2decb2f33ca122d1ef24a26f088383,b61839af97fd187eecf1734b9adb3b28daa554b0aa31d5c44a46cb8b,3a69c2b4880742a3f1f235438c75ecf4a709017d561034b36b14e019,ita,SF55,16,185,4:41:35,+2:17:35
1236,1266,8df9383ebf6fb0f070c9aed488afc7f32ef0189595fda7f4ee728d0f,18db7beb9be2ffcf77ee247d486bc9e80467ff43ee141e632e884028,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,bel,SM35,179,1052,4:41:35,+2:17:35
1238,1149,e737f62f1b82cddc124922636d805af4e2c05b89637e866c6f1b4404,ae98a0dad2e6beeb7bd921627e46c83c041ab31f5ceb6f2e8c070b36,6720d1fe053158dfeb45752662e1d43f624b8c8c734168d441fefa6d,ita,SF40,47,186,4:41:43,+2:17:43
1239,873,142ee212b7ef459a94d2e596e6d40622a282c43dfcd0864dc0d0cc8f,8e722006dd18ba0e8592731b905bcbf91305bd305588a14936a2c1ed,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,ita,SM45,232,1053,4:41:47,+2:17:47
1241,1188,9355b45d129c2adcc0cfbc46d811ffa5b504d48fb6973a2573a833cd,ed7befa2aa5308791efe524d9824945d5831a4f9368e63679d3a3361,6720d1fe053158dfeb45752662e1d43f624b8c8c734168d441fefa6d,ita,SF60,3,187,4:41:57,+2:17:58
1240,1537,668f9f8aa4d86c10ab0c79ce55ef8fe2b4cdca9a8d58db6ed72d9619,bdf732f6c0dfdcefc03589a3a8fb4d9ad2d72c9aaab3cc23424290d1,e9af363026fa70fbc67a1355b2a236782469bcc7dc267f1f08d03731,ita,SM60,40,1054,4:41:57,+2:17:57
1242,1186,fd540962c78677c85b0fd5beda30fbc87b2d4edc70bc4752e902ed8c,51abb8a3da1c5535318c98f8a3a052caa24a98e0580e41846abd60cc,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,gbr,SF,36,188,4:42:14,+2:18:14
1243,1604,ab387789f336c706b2ae601bff5961147400137b4d87af65eda23e33,18db7beb9be2ffcf77ee247d486bc9e80467ff43ee141e632e884028,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,ita,SM35,180,1055,4:42:34,+2:18:34
1244,610,4442866df7d48f5023410c0bee2f482176675a8c3da55610094d4db1,960b505b01afc959291a7c11f227becd8aa97e500dc61769c11fb289,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,ita,SM35,181,1056,4:42:37,+2:18:37
1245,1153,becba603ccb719a7f4368a993ea3c999d3008492bc4c3725414c310f,4cf2332d3b1c03c2c81521d9654c4a3fd0dcd2de4190a5836e536038,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,ita,SF40,48,189,4:42:39,+2:18:39
1246,701,cd2ef47139f8d9ec969c75cf0c1c5281908beafdb82e9d0d929a2b4f,292005aea3133a4ce92308c8867bd3f0abc7f48e25d0d060082f84d6,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,ita,SM40,221,1057,4:42:41,+2:18:41
1247,918,f5d1ddfc98f800e6ea77039f789cbaebb723f84edd99d795c1e364b8,434d6c356cde17e98aa631dcf882cde4daecf2621f7a7a4d0bd7b45a,6f836ce123c931ea6d582136ccbd929d6fd3f087116c0c38b26ab8d9,rom,SM,116,1058,4:42:47,+2:18:47
1248,1185,aa363284803b4c1f89104bd47d2ba7ad606ca25bf98df132186932d6,690c33c643747de1b53ee08da2ef21eedd9caad39790aee513dd932f,a5b549c0ca4d06c409d9b39130bb072953e771f95c15641f2f6ad4df,ita,SF40,49,190,4:42:49,+2:18:49
1249,1343,ce3452d47180390b2120698b6f6fb53e28250a24bd7b7d542f357612,edb30b03f60c8eebde545629e51511520231dc0aba79e83ee1f14c43,bce05ca3ab03c4940f402c67809fbe37b1638b87fb4ac43cdd0ee7c7,ita,SM65,14,1059,4:42:51,+2:18:51
1250,1309,90fb904970dee95bcd1cfe262bc76140c8ca02622aae5f68a4eebc12,8dc7ff3e0da9c46ffe00507d500dda4f41668684fc4e1f18f8e451e1,676edf0e19159b1d56e2f0cf5a1fbb99084d85acc4fd0b563ebb2ccc,ita,SM45,233,1060,4:42:52,+2:18:52
1251,985,28cd9c82defd5419f17a4664a49a2e2c53879615b9eec047fdeca776,012fd289c7c5cd66d441275c84f834ff207c518bbd3582a58a39a160,054a494bd2b16b4a26812f04865ca88b880d8fc4331a1481d44f8a46,bra,SM65,15,1061,4:42:58,+2:18:58
1252,973,064c4c37ccb35797fc3c0715ab18d9dbca03e9494dec3e439d18f35d,bccb89077cd3e8dc3b830c681619a3572eb1a33b85931d8cb310ec34,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,gbr,SM45,234,1062,4:43:01,+2:19:01
1253,1228,255dfdd06437e7cc4e72ba9fe14191c51ea04bee95bf47036e9d6dea,d91227ca3c4030e7c5bf5dcd93a0aea2a03fa9d54b1bc65caf44c258,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,ngr,SF40,50,191,4:43:19,+2:19:19
